time_min,feed_in_Lh,feed_out_Lh,draw_cond_mScm,feed_cond_mScm,draw_temp_C,feed_temp_C,RO_TMP_bar,FO_TMP_bar,Jw
104.06331166666668,347.0169,288.4803,62.8031,30.6929,29.3516,28.1089,48.650499999999994,0.0013,4.241782608695654
104.56414,349.0182,290.5127,62.77,30.8514,29.3857,28.1655,48.84745,0.0038,4.239528985507245
105.06501666666666,349.0377,291.3041,62.7365,30.9344,29.4082,28.2114,48.396,0.0035,4.183594202898548
105.56414666666666,350.242,293.7096,62.7099,31.0424,29.4419,28.2339,48.5482,0.005,4.09655072463768
106.06414333333333,352.7028,295.3893,62.6712,30.9358,29.4648,28.2568,48.6987,0.0048,4.153152173913045
106.56498666666667,354.0658,297.9324,62.6646,31.0318,29.4873,28.291,49.053,0.0077,4.0676376811594235
107.065815,353.5618,297.799,62.6454,31.0773,29.5098,28.3252,48.337,0.0086,4.040782608695654
107.56581,347.9097,292.4027,62.6328,31.0397,29.5435,28.3481,48.8348,0.0055,4.022246376811594
108.06833499999999,348.8671,292.7185,62.6293,31.1253,29.5664,28.3823,48.52265,0.0047,4.068739130434781
108.565835,351.9415,295.6142,62.6287,31.2223,29.6113,28.4165,48.92805,0.0063,4.081688405797104
109.06664500000001,346.9338,289.1253,62.6222,31.3855,29.6455,28.4619,49.01995,0.0041,4.189021739130437
109.568305,350.3797,293.1304,62.5918,31.5222,29.6904,28.4961,48.650400000000005,0.0027,4.1485
110.06914833333333,352.8601,295.0966,62.5569,31.4601,29.7241,28.5303,48.47125,0.0052,4.185760869565215
110.56832833333333,352.5834,294.8086,62.5473,31.5704,29.7471,28.5762,49.1051,0.0029,4.186579710144925
111.06830833333333,346.8556,289.0702,62.5436,31.7468,29.7695,28.5986,48.90455,-0.0013,4.187347826086955
111.56916833333334,347.3217,289.4231,62.5388,31.9865,29.8032,28.6445,49.311350000000004,-0.0001,4.195550724637684
112.068315,352.0792,293.8447,62.532,32.0293,29.8257,28.6787,48.886449999999996,0.0019,4.219891304347827
112.56916,351.7748,293.7429,62.5179,32.0888,29.8374,28.7129,48.57725,0.0021,4.205210144927537
113.069155,351.9924,294.1807,62.5051,32.0718,29.8711,28.7471,48.768950000000004,0.0019,4.189253623188404
113.57,350.265,292.4312,62.4968,32.1721,29.8823,28.77,48.5344,0.0028,4.190855072463767
114.06918,352.0398,294.5102,62.4766,32.3083,29.8936,28.8042,48.40195,0.0032,4.168811594202899
114.57082333333332,351.5649,293.7254,62.4649,32.3687,29.916,28.8267,48.6261,0.002,4.191268115942032
115.07166666666667,350.3182,291.78,62.4198,32.5275,29.939,28.8608,48.42,0.0007,4.241898550724639
115.57082999999999,355.1775,297.6441,62.3923,32.5436,29.9614,28.895,48.76795,0.0025,4.169086956521741
116.06914499999999,346.6061,288.6826,62.3753,32.5228,29.9727,28.918,49.44555,0.0001,4.197355072463771
116.56997333333334,352.3816,295.0421,62.3475,32.7988,29.9839,28.9521,48.74865,0.0016,4.155036231884057
117.07085000000001,347.3322,289.6159,62.3516,32.782,30.0063,28.9751,48.43615,0.002,4.182340579710144
117.57167833333332,351.7642,295.2442,62.3375,32.9021,30.0176,29.0093,48.4201,0.0012,4.095652173913046
118.07167333333334,355.1772,297.7773,62.3237,32.8978,30.0293,29.0205,48.9529,0.0043,4.159413043478261
118.56917333333334,350.311,293.4966,62.3134,32.8995,30.0518,29.0547,48.276650000000004,-0.0001,4.116985507246375
119.07164833333333,345.3052,288.0039,62.3063,33.151,30.063,29.0776,48.3621,0.0016,4.1522681159420305
119.57166000000001,350.3071,293.0068,62.3035,33.2809,30.0742,29.1006,48.6175,0.0015,4.152195652173912
120.07247000000001,354.11,297.775,62.3066,33.2137,30.0967,29.123,48.93605,0.0064,4.082246376811597
120.57331500000001,349.8243,294.5219,62.2948,33.2152,30.1079,29.146,48.6368,0.0021,4.00742028985507
121.07331,349.8683,294.7391,62.3034,33.5458,30.1196,29.1689,49.3225,0.0052,3.994869565217389
121.57247333333333,352.497,297.0749,62.298,33.632,30.1309,29.1914,48.86535,0.0064,4.01609420289855
122.073335,339.8703,285.6138,62.2347,33.6133,30.1533,29.2031,48.62235,0.0026,3.9316304347826057
122.56832166666666,348.7813,294.7814,62.2353,33.6505,30.1758,29.2144,48.34885,0.0055,3.9130362318840555
123.074175,347.8971,292.7591,62.2668,33.6068,30.1758,29.2485,48.651250000000005,0.0043,3.995507246376814
123.57330499999999,346.9572,292.9137,62.2932,33.7003,30.21,29.2715,49.1027,0.0073,3.9161956521739123
124.074165,350.7551,297.6091,62.3169,33.6798,30.2324,29.2827,48.8891,0.0062,3.851159420289856
124.57580833333333,358.2321,303.4706,62.3603,33.6446,30.2437,29.3057,49.2607,0.0115,3.96822463768116
125.07497166666667,345.9308,291.8939,62.7027,33.6357,30.2773,29.3286,48.501599999999996,0.0078,3.915717391304348
125.57581666666667,352.6931,299.7078,63.0109,33.8532,30.3003,29.3511,49.12495,0.0094,3.8395144927536227
126.07582833333332,341.7621,288.6554,63.1189,33.7683,30.3115,29.3628,48.33765,0.0063,3.8483115942028974
126.57665666666666,351.3373,297.9919,63.2012,33.9166,30.3228,29.3853,48.79005,0.0072,3.8656086956521767
127.07580333333334,351.6036,297.5428,63.2026,33.8798,30.3564,29.397,48.768,0.0086,3.9174492753623165
127.57581499999999,355.004,300.3633,63.1891,34.0338,30.3901,29.4194,48.65485,0.0075,3.959471014492756
128.07666,347.0369,292.4128,63.1462,34.1197,30.4243,29.4424,49.025450000000006,0.0061,3.9582681159420288
128.57582333333332,348.3238,293.6729,63.1058,34.167,30.458,29.4653,48.33705,0.0039,3.9602101449275344
129.075835,353.5279,299.0876,63.0726,34.2533,30.4922,29.4878,48.88475,0.0061,3.944949275362317
129.57831,350.663,295.7692,63.0662,34.302,30.5259,29.522,48.843050000000005,0.0039,3.9778115942028984
130.07749,350.4454,295.3372,63.0644,34.4016,30.5483,29.5449,48.78345,0.0049,3.993347826086957
130.57663666666667,351.5569,296.133,63.0551,34.5102,30.5825,29.5679,48.485299999999995,0.0053,4.01622463768116
